source,target
visual_linguist,CoRGiS_UoS
visual_linguist,CoRGiS_UoS
viverdedados,JoaquimCampa
viverdedados,TDataScience
viverdedados,randal_olson
viverdedados,tel
viverdedados,rctatman
vojnovski,ChampChessTour
vojnovski,EU_Commission
vojnovski,andrewchen
vojnovski,satyanadella
vrandezo,andrew_n_carr
vrandezo,tnegrin
vrandezo,Wikimedia_mx
vrandezo,chr1sa
vrandezo,MikeWTrapp
VVagias,cnvrg_io
VVagias,nzherald
VVagias,Adorably
VVagias,HodaAndJenna
VVagias,arstoolchicago
WalidShalaby9,paperswithcode
WalidShalaby9,paperswithcode
WalidShalaby9,paperswithcode
WalidShalaby9,BostonDynamics
WalidShalaby9,chipro
WangjiaqiuH,arnabnandy2
WangjiaqiuH,SAP_Labs_Israel
WangjiaqiuH,iphone_paradise
WangjiaqiuH,IBM
wavybatman,seb_ruder
wavybatman,BestLucasEubank
webaudiomodules,ctpt_studio
webaudiomodules,olilarkin
webaudiomodules,salomonsen_p
WebSciCologne,Wechange_alot
WebSciCologne,BertelsmannSt
WebSciCologne,Bitkom_Software
WebSciCologne,eworkDE
WebSciCologne,eworkDE
Wenpeng_Yin,CisLmu
Wenpeng_Yin,SFResearch
Wenpeng_Yin,stanfordnlp
Wenpeng_Yin,arxiv_cscl
Wenpeng_Yin,arxiv_cscl
WisalKhwaja,SaketGokhale
WisalKhwaja,ShahbazAnsar_
WisalKhwaja,onesarahjones
WisalKhwaja,zoo_bear
WizardOfDocs,thegallowboo
WizardOfDocs,thegallowboo
WizardOfDocs,BudgetCommander
WizardOfDocs,MixedClassicist
WomenInIR,soldni
WomenInIR,EKnavelMD
WomenInIR,ShirKi
WSSC_UPF,TIDE_UPF
WSSC_UPF,PolarBearby
WSSC_UPF,Danielvak
WSSC_UPF,PolarBearby
XiangruTang,ruizhang_nlp
XiangruTang,Eric_Wallace_
XiangruTang,nyuaischool
XiangruTang,jonathanmay
XianzhiDai,SmDrssr
XianzhiDai,chrmanning
XianzhiDai,WIREDScience
XianzhiDai,SteveStuWill
xinti900,levie
xinti900,kategreer
xinti900,gigaom
xLeitix,rtorkar
xLeitix,PAvgeriou
XZPwEDVhHH37i3C,carlesdijous
XZPwEDVhHH37i3C,carlesdijous
YahooResearch,milindalvares
YahooResearch,rubinqila
YahooResearch,CST_TempleU
YahooResearch,USCViterbi
YahooResearch,YahooResearch
YaleClassicsLi,lisafdavis
YaleClassicsLi,AquilaTheatre
YaleClassicsLi,PerseeFr
yarphs,rupspace
yarphs,c_voelcker
yarphs,peterlmcmahon
yarphs,omarsar0
yarphs,mmbronstein
yasinkabir,Seanjkernan
yasmina_anwar,shawnmjones
yasmina_anwar,shawnmjones
yasmina_anwar,StormyArchives
yasmina_anwar,fanchyna
yasmina_anwar,kaoutarTech
YBoodman,quocleix
YBoodman,sim2realAIorg
YBoodman,sergeykarayev
YBoodman,arankomatsuzaki
YBoodman,BachFrancis
yigalpage,chrmanning
yigalpage,AndrewYNg
yigalpage,pfau
yisongyue,AndrewBarnas
yisongyue,VivianGradinaru
yolandagil,USC_ISI
yolandagil,USC_ISI
yolandagil,CSatUSC
yolandagil,CSatUSC
yossioren,YaakovCohen88
yossioren,IchsaConf
yossioren,IchsaConf
Yquetzal,pablojensenlyon
Yquetzal,tiagopeixoto
Yquetzal,net_science
Yquetzal,Ccs2021L
Yquetzal,alainbarrat
Yujie_Qian,adamjfisch
Yujie_Qian,AIHealthMIT
Yujie_Qian,AIHealthMIT
Yujie_Qian,AIHealthMIT
Yujie_Qian,AIHealthMIT
YunuSemih,MagnusCarlsen
YunuSemih,F1
YunuSemih,FootyHumour
YunuSemih,AFP
YunuSemih,PennStateEcon
yurilacerda,HPCLa
yurilacerda,WSDMSocial
yurilacerda,srlm
yurilacerda,secitece
yurilacerda,CamiloSantanaCE
yurimalheiros,MIT_CSAIL
yurimalheiros,ariaufp
yuvaforu84,TDehaene
yuvaforu84,sumanthraman
yuvaforu84,icymi_py
yuvaforu84,adi_singh18
yuvaforu84,spacy_io
zabazaza,pioneertaku84
zabazaza,asahi
zabazaza,kspub_kodansha
zabazaza,fujitatakanori
zabazaza,paotongzi
Zack_Elbazi,ExcelSysFrance
Zack_Elbazi,oredabdel
Zack_Elbazi,JamesClear
zeffybamrah,robvank
zhaochun_ren,SIGIRConf
zhaochun_ren,SIGIRConf
zhaochun_ren,SIGIRConf
zhaochun_ren,SIGIRConf
zhaochun_ren,SIGIRConf
ZhuorenJiang,WilliamWangNLP
ZhuorenJiang,IR_oldie
ZhuorenJiang,ACMDL
ZhuorenJiang,WHO
ZhuorenJiang,ylecun
ZohrehZahedi,DORAssessment
ZohrehZahedi,LeidenMadtrics
zr_4,ai_memes
zr_4,cyby
_bam098,_Aishy
_bam098,PhotoGhibli
_bam098,JayAlammar
_bam098,omarsar0
_bam098,GuggerSylvain
_ConferenceList,acm_ictir
_ConferenceList,iswc_conf
_DLPBGJ80C04Z_,sandofsky
_DLPBGJ80C04Z_,fchollet
_DLPBGJ80C04Z_,fchollet
_ERLNMYR,jbaert
_ERLNMYR,LinguisticsShi1
_ERLNMYR,statisticiann
_FaridRodriguez,Jetsplit
_FaridRodriguez,kinocorium
_FaridRodriguez,engineering_bae
_FaridRodriguez,abhi1thakur
_FaridRodriguez,stbunzel
_kareem_tunde,coderoflagos
_kareem_tunde,tushgeek
_KINRW,TU_Dortmund
_KINRW,MLCompetence
_KINRW,MicrosoftEU
_KINRW,FraunhoferIAIS
_MauroSalazar,svlevine
_MauroSalazar,omarsar0
_MauroSalazar,Melterialsgal
_MauroSalazar,abhi1thakur
_MauroSalazar,abhi1thakur
_Nrgeup,ssshanest
_Nrgeup,StatModeling
_Nrgeup,yudapearl
_Nrgeup,Synced_Global
_prasunroy,CVPR
_____Momin,JournoStephen
